RECNUM,ID,TREAT,SEX,FAM,FWL,AGE,WEAR,NRECAP,REL_DATE,COND_0,SPECIES,SITE,NOTEBOOK
74,74,LD,F,14,2.81792275,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
454,74,LD,F,14,2.81792275,2,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
455,74,LD,F,14,2.81792275,3,3,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
75,75,LD,F,17,2.367891745,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
456,75,LD,F,17,2.367891745,1,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
457,75,LD,F,17,2.367891745,1,1,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
458,75,LD,F,17,2.367891745,2,3,3,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
76,76,LD,F,14,NA,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
77,77,LD,M,14,2.454688821,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
459,77,LD,M,14,2.454688821,1,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
78,78,LD,F,14,NA,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
79,79,LD,F,14,NA,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
80,80,LD,M,14,2.243416664,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
460,80,LD,M,14,2.243416664,2,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
81,81,LD,F,14,NA,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
82,82,LD,F,14,NA,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
83,83,LD,F,16,NA,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
84,84,LD,F,16,NA,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
85,85,LD,F,16,NA,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
86,86,LD,F,16,2.447335789,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
461,86,LD,F,16,2.447335789,1,1,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
462,86,LD,F,16,2.447335789,2,2,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
87,87,LD,M,16,2.314051768,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
463,87,LD,M,16,2.314051768,1,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
464,87,LD,M,16,2.314051768,2,5,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
88,88,LD,M,16,2.29331874,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
465,88,LD,M,16,2.29331874,1,1,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
89,89,LD,M,16,NA,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
90,90,LD,F,16,2.356081835,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
466,90,LD,F,16,2.356081835,2,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
467,90,LD,F,16,2.356081835,5,3,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
91,91,LD,M,16,2.327977815,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
468,91,LD,M,16,2.327977815,1,1,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
469,91,LD,M,16,2.327977815,2,2,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
470,91,LD,M,16,2.327977815,2,2,3,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
471,91,LD,M,16,2.327977815,2,2,4,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
472,91,LD,M,16,2.327977815,2,3,5,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
473,91,LD,M,16,2.327977815,2,2,6,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
474,91,LD,M,16,2.327977815,2,3,7,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
475,91,LD,M,16,2.327977815,3,4,8,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
476,91,LD,M,16,2.327977815,3,4,9,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
92,92,LD,F,16,2.410899706,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
477,92,LD,F,16,2.410899706,1,1,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
478,92,LD,F,16,2.410899706,2,4,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
479,92,LD,F,16,2.410899706,2,4,3,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
93,93,LD,M,16,2.466993,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
480,93,LD,M,16,2.466993,1,1,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
481,93,LD,M,16,2.466993,1,1,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
482,93,LD,M,16,2.466993,1,2,3,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
483,93,LD,M,16,2.466993,1,3,4,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
484,93,LD,M,16,2.466993,1,3,5,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
485,93,LD,M,16,2.466993,1,2,6,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
486,93,LD,M,16,2.466993,2,4,7,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
487,93,LD,M,16,2.466993,2,3,8,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
94,94,LD,F,16,2.481839453,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
488,94,LD,F,16,2.481839453,1,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
489,94,LD,F,16,2.481839453,2,3,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
95,95,LD,M,16,2.291026568,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
490,95,LD,M,16,2.291026568,1,1,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
491,95,LD,M,16,2.291026568,1,2,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
492,95,LD,M,16,2.291026568,2,2,3,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
493,95,LD,M,16,2.291026568,2,2,4,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
494,95,LD,M,16,2.291026568,2,2,5,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
495,95,LD,M,16,2.291026568,3,3,6,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
496,95,LD,M,16,2.291026568,4,3,7,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
497,95,LD,M,16,2.291026568,4,3,8,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
498,95,LD,M,16,2.291026568,4,3,9,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
96,96,LD,M,16,2.531975935,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
499,96,LD,M,16,2.531975935,1,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
500,96,LD,M,16,2.531975935,1,1,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
501,96,LD,M,16,2.531975935,1,1,3,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
502,96,LD,M,16,2.531975935,2,2,4,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
97,97,LD,F,16,2.444889677,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
503,97,LD,F,16,2.444889677,2,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
98,98,LD,F,16,NA,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
99,99,LD,M,16,2.151144444,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
504,99,LD,M,16,2.151144444,1,1,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
505,99,LD,M,16,2.151144444,1,1,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
506,99,LD,M,16,2.151144444,2,3,3,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
507,99,LD,M,16,2.151144444,2,2,4,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
508,99,LD,M,16,2.151144444,3,3,5,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
509,99,LD,M,16,2.151144444,3,3,6,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
510,99,LD,M,16,2.151144444,3,4,7,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
511,99,LD,M,16,2.151144444,3,5,8,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
512,99,LD,M,16,2.151144444,4,4,9,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
513,99,LD,M,16,2.151144444,4,5,10,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
514,99,LD,M,16,2.151144444,4,5,11,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
515,99,LD,M,16,2.151144444,4,4,12,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
100,100,LD,M,7,NA,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
101,102,LD,F,20,2.481839453,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
516,102,LD,F,20,2.481839453,1,1,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
517,102,LD,F,20,2.481839453,1,1,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
102,103,LD,M,20,2.386910854,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
518,103,LD,M,20,2.386910854,1,1,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
519,103,LD,M,20,2.386910854,1,1,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
520,103,LD,M,20,2.386910854,1,2,3,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
521,103,LD,M,20,2.386910854,1,2,4,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
522,103,LD,M,20,2.386910854,2,5,5,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
103,104,LD,F,20,2.516829564,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
523,104,LD,F,20,2.516829564,2,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
104,105,LD,M,20,2.284163787,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
524,105,LD,M,20,2.284163787,1,1,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
525,105,LD,M,20,2.284163787,1,2,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
526,105,LD,M,20,2.284163787,2,2,3,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
527,105,LD,M,20,2.284163787,2,2,4,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
105,106,LD,M,20,NA,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
106,107,LD,F,20,2.341987669,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
528,107,LD,F,20,2.341987669,1,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
529,107,LD,F,20,2.341987669,3,2,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
107,108,LD,M,20,2.210016541,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
530,108,LD,M,20,2.210016541,1,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
531,108,LD,M,20,2.210016541,2,3,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
108,109,LD,F,20,2.435129651,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
532,109,LD,F,20,2.435129651,1,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
533,109,LD,F,20,2.435129651,1,2,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
534,109,LD,F,20,2.435129651,1,4,3,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
535,109,LD,F,20,2.435129651,2,5,4,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
536,109,LD,F,20,2.435129651,2,5,5,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
537,110,LD,M,20,2.23446092,1,1,1,NA,NA,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
538,110,LD,M,20,2.23446092,1,3,2,NA,NA,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
539,110,LD,M,20,2.23446092,2,2,3,NA,NA,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
540,110,LD,M,20,2.23446092,2,2,4,NA,NA,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
541,110,LD,M,20,2.23446092,3,3,5,NA,NA,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
542,110,LD,M,20,2.23446092,3,3,6,NA,NA,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
543,110,LD,M,20,2.23446092,4,3,7,NA,NA,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
109,111,LD,M,20,2.304814048,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
544,111,LD,M,20,2.304814048,1,1,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
545,111,LD,M,20,2.304814048,1,1,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
546,111,LD,M,20,2.304814048,1,1,3,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
547,111,LD,M,20,2.304814048,2,3,4,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
548,111,LD,M,20,2.304814048,2,3,5,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
110,112,LD,F,20,2.339646852,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
549,112,LD,F,20,2.339646852,1,1,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
550,112,LD,F,20,2.339646852,3,4,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
551,112,LD,F,20,2.339646852,3,4,3,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
111,113,LD,F,20,NA,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
112,114,LD,M,20,2.309428289,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
552,114,LD,M,20,2.309428289,1,1,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
553,114,LD,M,20,2.309428289,1,1,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
554,114,LD,M,20,2.309428289,1,1,3,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
555,114,LD,M,20,2.309428289,2,2,4,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
113,115,LD,F,20,2.0647311,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
556,115,LD,F,20,2.0647311,1,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
557,115,LD,F,20,2.0647311,1,2,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
558,115,LD,F,20,2.0647311,2,2,3,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
559,115,LD,F,20,2.0647311,2,1,4,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
114,116,LD,M,20,2.537044954,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
560,116,LD,M,20,2.537044954,1,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
561,116,LD,M,20,2.537044954,2,2,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
562,116,LD,M,20,2.537044954,2,2,3,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
115,117,LD,F,20,2.174937656,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
563,117,LD,F,20,2.174937656,1,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
564,117,LD,F,20,2.174937656,2,3,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
116,118,LD,F,16,2.48929615,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
565,118,LD,F,16,2.48929615,1,1,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
566,118,LD,F,16,2.48929615,1,2,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
567,118,LD,F,16,2.48929615,2,1,3,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
117,119,LD,F,16,NA,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
118,120,LD,M,4,NA,0,1,0,7/17/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
119,121,LD,F,7,NA,0,1,0,7/17/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
120,122,LD,F,7,NA,0,1,0,7/17/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
121,123,LD,M,7,NA,0,1,0,7/17/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
122,124,LD,M,7,NA,0,1,0,7/17/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
123,125,LD,M,15,NA,0,1,0,7/17/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
124,126,LD,F,15,NA,0,1,0,7/17/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
125,127,LD,F,14,NA,0,1,0,7/17/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
126,128,LD,F,16,NA,0,1,0,7/17/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
127,129,LD,F,16,NA,0,1,0,7/17/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
128,130,LD,M,16,NA,0,1,0,7/17/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
129,131,LD,M,9,NA,0,1,0,7/17/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
130,132,LD,F,7,NA,0,1,0,7/17/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
131,133,LD,M,NA,NA,0,1,0,7/17/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
132,134,LD,F,20,NA,0,1,0,7/17/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
133,135,LD,F,20,NA,0,1,0,7/17/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
134,136,LD,F,15,NA,0,1,0,7/17/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
135,137,LD,F,16,NA,0,1,0,7/17/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
136,138,LD,M,16,NA,0,1,0,7/17/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
137,139,LD,M,14,NA,0,1,0,7/18/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
138,140,LD,M,16,NA,0,1,0,7/18/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
139,141,LD,M,9,NA,0,1,0,7/18/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
140,142,LD,M,7,NA,0,1,0,7/18/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
141,143,LD,F,16,NA,0,1,0,7/18/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
142,200,SD,F,15,NA,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
143,201,SD,M,15,2.297909967,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
568,201,SD,M,15,2.297909967,1,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
144,202,SD,F,15,2.344330828,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
570,202,SD,F,15,2.344330828,1,1,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
569,202,SD,F,15,2.344330828,3,3,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
145,203,SD,F,15,2.391689452,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
571,203,SD,F,15,2.391689452,1,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
146,204,SD,F,15,NA,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
147,205,SD,M,15,2.430264259,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
572,205,SD,M,15,2.430264259,1,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
148,206,SD,F,15,2.48929615,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
573,206,SD,F,15,2.48929615,1,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
149,207,SD,F,15,2.332638429,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
575,207,SD,F,15,2.332638429,1,2,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
574,207,SD,F,15,2.332638429,2,3,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
576,207,SD,F,15,2.332638429,2,2,3,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
150,208,SD,F,15,2.449784349,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
578,208,SD,F,15,2.449784349,1,2,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
577,208,SD,F,15,2.449784349,2,1,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
151,209,SD,F,15,2.413311812,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
579,209,SD,F,15,2.413311812,2,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
152,210,SD,F,15,2.559981418,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
581,210,SD,F,15,2.559981418,1,2,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
580,210,SD,F,15,2.559981418,2,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
153,211,SD,F,15,2.476880734,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
582,211,SD,F,15,2.476880734,2,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
583,211,SD,F,15,2.476880734,2,2,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
154,212,SD,M,15,2.37738228,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
584,212,SD,M,15,2.37738228,1,1,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
585,212,SD,M,15,2.37738228,1,3,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
586,212,SD,M,15,2.37738228,1,1,3,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
587,212,SD,M,15,2.37738228,1,4,4,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
155,213,SD,M,15,NA,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
156,214,SD,F,15,2.314051768,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
589,214,SD,F,15,2.314051768,1,1,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
588,214,SD,F,15,2.314051768,2,2,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
590,214,SD,F,15,2.314051768,2,3,3,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
157,215,SD,M,15,2.314051768,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
591,215,SD,M,15,2.314051768,1,1,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
592,215,SD,M,15,2.314051768,2,3,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
158,216,SD,M,15,2.102232762,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
594,216,SD,M,15,2.102232762,2,3,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
596,216,SD,M,15,2.102232762,2,2,4,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
593,216,SD,M,15,2.102232762,3,3,1,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
595,216,SD,M,15,2.102232762,3,3,3,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
159,217,SD,F,15,2.365525036,0,1,0,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
598,217,SD,F,15,2.365525036,1,2,2,7/16/1991,1,Pontia_occidentalis,Corfu_WA,Corfu.1991_2
